SECAO 01;000053;ROSQUINHA ACUCAR E CANELA ;000053;1;1;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000054;MINI SONHO SABORES;000054;38;38;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000055;BICHO DE PE ;000055;56;56;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000056;BEIJINHO;000056;56;56;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000057;BRIGADEIRO;000057;56;56;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000058;BRIGADEIRO COM CHOCOBOWL;000058;56;56;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000059;BRIGADEIRO COLORIDO ;000059;56;56;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000060;BEIJINHO GRANDE ;000060;6,5;6,5;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000061;BRIGADEIRO GRANDE ;000061;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000062;ECLER CHOCOLATE ;000062;38,9;38,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000063;PAO DE OVOS QUEIJO;000063;32,9;32,9;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000064;MINI PUDIM;000064;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000065;TRUFA DE CHOCOLATE;000065;5,9;5,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000066;MINI PUDIM DE CHOCOLATE ;000066;6,5;6,5;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000067;MINI TORTINHA LIMAO ;000067;6,5;6,5;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000068;BARQUINHA MORANGO ;000068;7,5;7,5;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000069;MINI TORTA FERRERO ROCHER ;000069;6,5;6,5;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000070;PALITO DE CHOCOLATE BRANCO;000070;52;52;PESO     ;020;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000071;PALITO DE CHOCOLATE AO LEITE;000071;52;52;PESO     ;020;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000072;CAROLINA DE LIMAO ;000072;52,9;52,9;PESO     ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000073;CAROLINA DE DOCE DE LEITE ;000073;52,9;52,9;PESO     ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000074;CAROLINA DE BRIGADEIRO;000074;52,9;52,9;PESO     ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000075;CANNOLI DOCE DE LEITE ;000075;52;52;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000076;CANNOLI DE CHOCOLATE;000076;52;52;PESO     ;026;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000077;CANNOLI DE LEITE CONDENSADO ;000077;52;52;PESO     ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000078;COCADA;000078;5,5;5,5;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000079;QUEIJADINHA ;000079;5,5;5,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000080;BOLO FATIA FLORESTA BRANCA;000080;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000081;BOLO FATIA FERRERO ROCHER ;000081;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000082;BOLO FATIA OREO ;000082;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000083;BOLO FATIA FLORESTA NEGRA ;000083;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000084;BOLO FATIA MORANGO;000084;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000085;BOLO FATIA LAKA ;000085;6,5;6,5;UNIDAD   ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000086;MOUSSE DE MARACUJA;000086;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000087;MOUSSE DE LIMAO ;000087;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000088;MOUSSE DE MORANGO ;000088;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000089;MOUSSE DE CHOCOLATE ;000089;6,5;6,5;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000090;MINI CHOCOTONE;000090;1,9;1,9;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000091;PAO SOVADINHO ;000091;2;2;UNIDAD   ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000092;PAO CARTEIRA;000092;1,25;1,25;UNIDAD   ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000093;BROA DE FUBA;000093;2,9;2,9;UNIDAD   ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000094;ROSQUINHA DE CATUPIRY ;000094;2;2;UNIDAD   ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000095;ROSQUINHA DE TORRESMO ;000095;1,9;1,9;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000097;MINI CROISSANT;000097;1,75;1,75;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000098;ROSQUINHA COM COCO;000098;2;2;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000099;MINI LINGUA DE SOGRA 200G ;000099;2;2;UNIDAD   ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000100;APRESUNTADO ;000100;32;32;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000101;MORTADELA MARBA ;000101;32;32;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000102;MORTADELA DEFUMADA SEARA;000102;32;32;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000103;MORTADELA SADIA ;000103;35;35;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000104;MORTADELA PERDIGAO;000104;35;35;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000105;MORTADELA CERATTI ;000105;62;62;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000106;PEITO DE FRANGO CERATTI ;000106;68;68;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000107;PEITO DE PERU ;000107;79;79;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000108;PEITO DE PERU SEARA ;000108;78;78;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000109;PRESUNTO AURORA ;000109;38;38;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000110;PRESUNTO PERDIGAO ;000110;41;41;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000111;PRESUNTO SADIA;000111;45;45;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000112;MUSSARELA TRES MARIAS ;000112;62;62;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000113;MUSSARELA SCALA ;000113;63;63;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000114;PROVOLONE ;000114;62;62;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000115;QUEIJO PRATO;000115;62;62;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000116;ROSBIFE ;000116;72,9;72,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000117;SALAME ITALIANO ;000117;119,9;119,9;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000118;SALAME HAMBURGUES SADIA ;000118;119,9;119,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000119;SALAME SEARA;000119;119,9;119,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000120;SALAME CERATTI;000120;119,9;119,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
